idtweet,tweet
1375194724039020545,"2019: No te automediques. Consulta con un médico 
2021: No te automediques. Consulta con un médico.
Si te receta azitromicina, hidroxicloroquina, ivermectina, dexametasona, omeprazol, ceftriaxona o enoxaparina para covid leve, consulta con otro."
1371792518476615689,"@BUBYTTALT jajaja Hidroxicloroquina, metrotexato, Omeprazol, Clonazepan."
1372168273089994752,"@waoninaguat Norcetin forte y Sterimar
Salbutamol y Beclometasona
Paracetamol e Ibuprofeno
Loperamida y Enterogermina
Dexametasona y ComplejoB
Hidroxicloroquina e Ivermectina 🤣 naaaaaat esa ultima no 😂🤣🤣"
1376894808720031747,"El troll COVID en Twitter:
- Foto falsa de perfil
- 12 seguidores, la mitad son cuentas falsas en otros idiomas
- El COVIS no mata a nadie
- Pero me tomo ivermectina contra el COVIC
- La vacuna no sirve, es de Big Pharma
- Hmmm esta hidroxicloroquina de Sanofi es deliciosa"
1367164627726049281,"⚕️Medicamentos disponibles para hoy miércoles, 3 de marzo:

✅ HIALURONATO DE SODIO 25MG/2,5ML  X1 JERINGA PRELLENADA💉
✅HIDROCLOROTIAZIDA 12,5 MG X 24💊
✅HIDROXICLOROQUINA 200 MG X 20💊
✅HIERRO - ÁCIDO FÓLICO 40 MG - 350 MCG X 30💊

https://t.co/ooOK0Uah91"
1376646868952829954,"@KatiaAbreu Tratamento Precoce.
Tratamento Precoce
Tratamento Precoce.
Tratamento Precoce.
Ivermectina Hidroxicloroquina Azitromicina Zinco Vitamina D. 🇧🇷💚💛🙏🙏🙏"
1376622026258006021,"@mipardudire Falta que pongan la vitamina D con receta retenida, como lo hicieron con hidroxicloroquina hace justo un año"
1376258664525410311,"La criminalidad de las medidas de control social son las verdaderas asesinas en esta #Fraudemia .
Después de que un Tribunal Prohibiera el Tratamiento Temprano (Ivermectina, Azitromicina, Vitamina D y Zinc, Hidroxicloroquina) en Porto Alegre, un mes después se disparan los casos. https://t.co/AAE7IQaDwQ"
1376062883067494400,"@GLlamazares Cada dia entiendo menos esta jungla de gramaticos y amantes de la ortografía. 
Y lo de la ivermectina, hidroxicloroquina, vitamina D 
¿Es mas o menos grave?
En Holanda van a multar a los médicos que se salgan del tiesto, por recetar un medicamento inocuo
https://t.co/J5JpRfHXAg"
1375866479506305024,"@AnaDarias1 @adrianhferrer @FreddyGuevaraC Existen tratamientos:
1) Hidroxicloroquina + Azitromicina + Zinc + Corticoides
2) Mucha vitamina D
3) Si puede y cree en eso, vacúnese"
1374899175809253381,@Callas2021 MTOS SUCOS DE LARANJAS🍊 IVERMECTINA HIDROXICLOROQUINA AZITROMICINA ZINCO VITAMINA D 💯/%
1374879760829054984,"""La asociación italiana de médicos trata con éxito el COVID con hidroxicloroquina y vitamina D"" ""Entre los que tratamos en la semana posterior al inicio de los síntomas, no tuvimos muertes"" ""un gran error no promocionar el Home Care"""
1374840422921560067,"Pq , Ivermectina Azitromicina Zinco Vitamina D Hidroxicloroquina Dexametasona SALVAM VIDAS https://t.co/jmw4zetfS8"
1374773259149934597,"""La asociación de médicos italianos está tratando con éxito el COVID con hidroxicloroquina y vitamina D""

 ""entre los que hemos tratado dentro de una semana del inicio de los síntomas, no hemos tenido muertes""

 ""un gran error no promover la atención domiciliaria"" https://t.co/FCUjg9cO0l"
1374702571282124803,"@cubicado @arroyomatteucc1 Ejemplos para bajar hospitalizacion

Budesonida
Medicamento comun de asma reduce hospitalizacion 90%
https://t.co/Ndl06C41As

Hidroxicloroquina + Zinc + Azitromicina. Reduce hosp. 84%
https://t.co/h7UG3YdETP

Vitamina D reduccion en 25X necesidad de UCI
https://t.co/mweLr9iVwy"
1374648418598060033,Una asociación de médicos italianos está tratando con éxito pacientes COVID con Vitamina D e Hidroxicloroquina.https://t.co/vt4DnXf3sM
1374646766348427265,@bogdankatoula A los de más riesgo es darles hidroxicloroquina que funciona y que tomen mucho el sol que les produce vitamina d y por tanto más defensas y si caen enfermas darles anticoagulantes que es lo que funciona con los coágulos y no un respirador que los mata.
1374637519401259008,"La Asociación de Médicos Italianos trata con éxito a los pacientes con COVID con vitamina D e hidroxicloroquina

🤔 ... está claro que la solución, no está en la vacuna !

(artículo traducido)

https://t.co/n0fUmps6DO"
1374637517572542466,"La Asociación de Médicos Italianos trata con éxito a los pacientes con COVID con vitamina D e hidroxicloroquina

🤔 ... está claro que la solución, no está en la vacuna !

https://t.co/giMCNEUlCd"
1374560229854183431,Una asociación de médicos italianos está tratando con éxito pacientes COVID con Vitamina D e Hidroxicloroquina | https://t.co/oQIz1U5fq8 https://t.co/BuhvhEPKhS
1374546837705736197,"@KayoAmado Tratamento precoce. Ivermectina, hidroxicloroquina, azitromicina, vitamina D, C e zinco"
1374517019270279178,"🔴📰🇮🇹Una asociación de médicos italianos está tratando con éxito pacientes COVID con Vitamina D e Hidroxicloroquina. 
https://t.co/pbeznHOSPr"
1374471078827806724,"@EarthquakeChil1 @ferinconccs esa loca sabe que si utiliza el Ivermectina como profilactico y el tratamiento precoz con Hidroxicloroquina, ivermectina, acitrominica, vitamina D y Zinc evita internaciones, hasta cuando ella se va a cerrar y no escucha a los médicos!"
1374468009696190469,Una asociación de médicos italianos está tratando con éxito pacientes COVID con Vitamina D e Hidroxicloroquina https://t.co/LIo41Lv2PG
1373451860963696653,"Dese el 11 enero más recuperados que nuevos casos gracias al COVID KIT con Ivermectina, Azitromicina, Zinc, Hidroxicloroquina, y vitamina D 
Promedio de 7 muertes por día y 50 personas mueren al día de todo tipo de causas.
https://t.co/proVO9rKVC https://t.co/r5TgcyBaBm https://t.co/8guVl0jR4R"
1373393829030690820,"Cada día es sorprendente que la cura se la Gripe SARS-CoV-2 son simples terapéuticos que cuestan casi nada.
Vitamina D ☀️☀️☀️ junto con vitaminas C, Zinc y la Ivermectina y la Hidroxicloroquina como profilácticos.
https://t.co/proVO9rKVC https://t.co/eqBIGhL1En"
1373264172297953283,"@_miriku_ Porque parce que los tratamientos se esogen mas por el margen de beneficios que por los efectos en la salud. 
Vitamina D, ivermectina, hidroxicloroquina son ignorados
Incluso el propoleo es mas util que el remsidivir
https://t.co/zoOU0dXed2"
1372704469079703554,"En PANAMÁ mueren un promedio de 50 personas al día de todo tipo. 
La PLANdemia COVID en su Fase final gracias al COVID KIT con Ivermectina, Hidroxicloroquina, Azitromicina, Zinc y vitamina D. https://t.co/l71mr3QYlR"
1372327655178186756,"Desde el 15 enero los nuevos casos y muertes en caída libre en todo el mundo y en PANAMÁ desde el 11 enero cuando el MINSA comenzó a dar el COVID KIT con Ivermectina, Azitromicina, Zinc, Hidroxicloroquina, y vitamina D.
https://t.co/proVO9rKVC https://t.co/QtEKkIDEJD"
1372296267242569736,"@ccarballo50 Y los casi más de 300 tratamientos profilacticos que hay? Ivermectina + Azitromicina, vitamina D, hidroxicloroquina? No interesan no? Cómo médico usted debería saber que la mejor inmunidad es la que generamos naturalmente y no la que nos viene dada por vacunas experimentales."
1372206297207169031,"Cientistas de todo o mundo alertam para os riscos do uso off label e irracional de cloroquina, hidroxicloroquina, ivermectina, azitromicina, vitamina D, etc."
1372140058682261507,"@oiIuiz @OttoFernandz1 Nos primeiros sintomas exija tratamento precoce.
Hidroxicloroquina 
Azitromicina 
Ivermectina 
Vitamina D
Zinco"
1372139493864656898,"@minsaude @twulio Exija tratamento precoce.
Hidroxicloroquina 
Azitromicina 
Ivermectina 
Vitamina D
Zinco"
1372002417886236674,"#TratamentoPRECOCESalvaVidas

TRATAMENTO PRECOCE SALVA VIDAS!

INVERMECTINA

HIDROXICLOROQUINA 

AZITROMICINA 

VITAMINA D

VITAMINA C

🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"
1371823262829842437,"@PilarOpazoL Tambien el gobierno omite los multiples tratamientos altamente efectivos, sobre 80%, demostrados en otros paises y estudios clinicos, ejemplo: Ivermectina, hidroxicloroquina, vitamina D, bromhexina. Esta pagina tiene un resumen y estudios

https://t.co/O6yPbD5J3U"
1371798475751456773,"La mayoría eran obesos, hipertensos y diabéticos con un promedio de edad de 75 años. 
Si hubieran dado Ivermectina, Azitromicina, Hidroxicloroquina, Zinc y Vitamina D todavía estarían vivos pero todos siguieron las medidas de bioseguridad del MINSA y solo tomaron acetaminofen. https://t.co/bMM7SBdKWA https://t.co/p9oW2YypeT"
1371598234301386754,"@BrazilFight Se ele for a favor do tratamento precoce, Ivermectina, azitromicina, zinco, vitamina D, vitamina C, Hidroxicloroquina, nada contra."
1376146027225419777,@AguacateSalado Pana te saluda Carlos de Ecuador Veo que no tienes ahi hidroxicloroquina tampoco Atorvastatina soy sobreviviente y eso me ayudó mucho fluomicil también de 600 hubiera como enviarte medicina que me sobró pero no sé cómo hacerlo
1374702571282124803,"@cubicado @arroyomatteucc1 Ejemplos para bajar hospitalizacion

Budesonida
Medicamento comun de asma reduce hospitalizacion 90%
https://t.co/Ndl06C41As

Hidroxicloroquina + Zinc + Azitromicina. Reduce hosp. 84%
https://t.co/h7UG3YdETP

Vitamina D reduccion en 25X necesidad de UCI
https://t.co/mweLr9iVwy"
1373875746293354496,"11) que utilizan las células nerviosas para comunicarse entre sí.

Se cree que los niveles reducidos de acetilcolina en el cerebro son responsables de algunos de los síntomas de la enfermedad de Alzheimer.

Los medicamentos antipalúdicos hidroxicloroquina y cloroquina tratan"
1376572217853628420,"@RicardBZ Lo mismo dicen del dióxido de cloro, de hidroxicloroquina, azitromicina, aspirina, etc pero al final no hay estudios de ur certifiquen que sirven contra el covid19, puede que seas cholo de cepa y que seas inmune tomes o no tomes nada de lo de arriba 👍🏻"
1375767990373916673,"@Candal_max @gonzamoratorio @grazianopascale @Alfredolara29 @SciutoDr  necesitamos contagiarnos para generar inmunidad de rebaño el problema el que necesitamos medicos que apliquen antibioticos + Antiinflamatorios (tormenta de citoquinas) + Anticoagulantes = Te , limon y aspirina , Hepática, Hidroxicloroquina, Azitromicina NO+MENTIRAS"
1375678318624784387,"@rochaperiodista Eso no quita que Gatell sea un empleado de la OMS.
Negó los beneficios de la ivermectina,  la aspirina , la hidroxicloroquina,  el dióxido  (curioso que ahora su botella de agua es justamente como la.recomendable para consumirlo), sigue el guión , si, es responsable."
1374847788370984962,"@gugaplaza No hay fármaco que funcione sin embargo la gente que ha sido tratada en estados tempranos con un coctel de  ivermectina, hidroxicloroquina, Azitromicina y Cardio Aspirina han salido del virus, la OMS se pronunciará pronto https://t.co/9tvAqCa6qD"
1374435012884361220,"@EjercitoPeru Yo tomo Ivermectina, vit CDA, hidroxicloroquina y aspirina."
1374343288497569792,"No es un fraude! Azitromicina + Hidroxicloroquina anti viral 
Aspirina funciona como antiviral contra Covid19
Ivermectina antiviral Covid19
Vitamina C ayuda contra procesos virales
Zinc refuerza sist. autoinmune
Vit. D recomendada en Covid19
Loratadina mitiga efecto de resfrios https://t.co/aktu8Jpqc2"
1374164859307327492,"@josejavierrq27 Buenas noches, se debe individualizar cada caso. Al inicio se usaron muchos medicamentos como hidroxicloroquina, aspirina, azitromicina entre otros que quedaron en desuso por no mostrar mayor grado de efectividad. Lo etiquetaré en una publicación si quisiera leer más al respecto."
1373276729922486274,2. de transferencia inmune. Supresión del sistema inmune. ACTEMRA biológico. Ivermectina. Dexametasona. Hidroxicloroquina. Aspirina. Paracetamol. Bioaumentador  y biomodulador de la respuesta inmune. Complejo mayor de histocompatibilidad. Factor de necrosis tumoral alfa
1376572217853628420,"@RicardBZ Lo mismo dicen del dióxido de cloro, de hidroxicloroquina, azitromicina, aspirina, etc pero al final no hay estudios de ur certifiquen que sirven contra el covid19, puede que seas cholo de cepa y que seas inmune tomes o no tomes nada de lo de arriba 👍🏻"
1375767990373916673,"@Candal_max @gonzamoratorio @grazianopascale @Alfredolara29 @SciutoDr  necesitamos contagiarnos para generar inmunidad de rebaño el problema el que necesitamos medicos que apliquen antibioticos + Antiinflamatorios (tormenta de citoquinas) + Anticoagulantes = Te , limon y aspirina , Hepática, Hidroxicloroquina, Azitromicina NO+MENTIRAS"
1375678318624784387,"@rochaperiodista Eso no quita que Gatell sea un empleado de la OMS.
Negó los beneficios de la ivermectina,  la aspirina , la hidroxicloroquina,  el dióxido  (curioso que ahora su botella de agua es justamente como la.recomendable para consumirlo), sigue el guión , si, es responsable."
1374847788370984962,"@gugaplaza No hay fármaco que funcione sin embargo la gente que ha sido tratada en estados tempranos con un coctel de  ivermectina, hidroxicloroquina, Azitromicina y Cardio Aspirina han salido del virus, la OMS se pronunciará pronto https://t.co/9tvAqCa6qD"
1374435012884361220,"@EjercitoPeru Yo tomo Ivermectina, vit CDA, hidroxicloroquina y aspirina."
1374343288497569792,"No es un fraude! Azitromicina + Hidroxicloroquina anti viral 
Aspirina funciona como antiviral contra Covid19
Ivermectina antiviral Covid19
Vitamina C ayuda contra procesos virales
Zinc refuerza sist. autoinmune
Vit. D recomendada en Covid19
Loratadina mitiga efecto de resfrios https://t.co/aktu8Jpqc2"
1374164859307327492,"@josejavierrq27 Buenas noches, se debe individualizar cada caso. Al inicio se usaron muchos medicamentos como hidroxicloroquina, aspirina, azitromicina entre otros que quedaron en desuso por no mostrar mayor grado de efectividad. Lo etiquetaré en una publicación si quisiera leer más al respecto."
1373276729922486274,2. de transferencia inmune. Supresión del sistema inmune. ACTEMRA biológico. Ivermectina. Dexametasona. Hidroxicloroquina. Aspirina. Paracetamol. Bioaumentador  y biomodulador de la respuesta inmune. Complejo mayor de histocompatibilidad. Factor de necrosis tumoral alfa
1376572217853628420,"@RicardBZ Lo mismo dicen del dióxido de cloro, de hidroxicloroquina, azitromicina, aspirina, etc pero al final no hay estudios de ur certifiquen que sirven contra el covid19, puede que seas cholo de cepa y que seas inmune tomes o no tomes nada de lo de arriba 👍🏻"
1375767990373916673,"@Candal_max @gonzamoratorio @grazianopascale @Alfredolara29 @SciutoDr  necesitamos contagiarnos para generar inmunidad de rebaño el problema el que necesitamos medicos que apliquen antibioticos + Antiinflamatorios (tormenta de citoquinas) + Anticoagulantes = Te , limon y aspirina , Hepática, Hidroxicloroquina, Azitromicina NO+MENTIRAS"
1375678318624784387,"@rochaperiodista Eso no quita que Gatell sea un empleado de la OMS.
Negó los beneficios de la ivermectina,  la aspirina , la hidroxicloroquina,  el dióxido  (curioso que ahora su botella de agua es justamente como la.recomendable para consumirlo), sigue el guión , si, es responsable."
1374847788370984962,"@gugaplaza No hay fármaco que funcione sin embargo la gente que ha sido tratada en estados tempranos con un coctel de  ivermectina, hidroxicloroquina, Azitromicina y Cardio Aspirina han salido del virus, la OMS se pronunciará pronto https://t.co/9tvAqCa6qD"
1374435012884361220,"@EjercitoPeru Yo tomo Ivermectina, vit CDA, hidroxicloroquina y aspirina."
1374343288497569792,"No es un fraude! Azitromicina + Hidroxicloroquina anti viral 
Aspirina funciona como antiviral contra Covid19
Ivermectina antiviral Covid19
Vitamina C ayuda contra procesos virales
Zinc refuerza sist. autoinmune
Vit. D recomendada en Covid19
Loratadina mitiga efecto de resfrios https://t.co/aktu8Jpqc2"
1374164859307327492,"@josejavierrq27 Buenas noches, se debe individualizar cada caso. Al inicio se usaron muchos medicamentos como hidroxicloroquina, aspirina, azitromicina entre otros que quedaron en desuso por no mostrar mayor grado de efectividad. Lo etiquetaré en una publicación si quisiera leer más al respecto."
1373276729922486274,2. de transferencia inmune. Supresión del sistema inmune. ACTEMRA biológico. Ivermectina. Dexametasona. Hidroxicloroquina. Aspirina. Paracetamol. Bioaumentador  y biomodulador de la respuesta inmune. Complejo mayor de histocompatibilidad. Factor de necrosis tumoral alfa
1372168273089994752,"@waoninaguat Norcetin forte y Sterimar
Salbutamol y Beclometasona
Paracetamol e Ibuprofeno
Loperamida y Enterogermina
Dexametasona y ComplejoB
Hidroxicloroquina e Ivermectina 🤣 naaaaaat esa ultima no 😂🤣🤣"
1368628769116798979,"Eye and heart!
Córnea verticillata por depósito de amiodarona.
A menudo es causada por el uso de medicamentos sistémicos como: amiodarona, cloroquina, hidroxicloroquina e indometacina. También puede verse en enfermedad de Fabry. https://t.co/T5eY1tNSYp"
1371235841268449282,"Así que en estos cuadros no es necesario tomar ivermectina, azitromicina, ceftriaxona, oseltamivir, hidroxicloroquina, aspirina, clopidogrel, plasma, enoxaparina, rivaroxaban, dióxido de cloro, etc

Por aquí les dejo un video del sustento científico:
https://t.co/I1RRfCPmS7 https://t.co/JbwJgssudI"
1367293970003410944,"@JCTapiaLMB El viagra era para una cosa y se uso en otra, como la Ivermectina, la Hidroxicloroquina"
1373140960109076481,"Prednisona, sulfasalazina, leflunomida, ácido micofenolico, azatioprina, anti-TNF, ciclosporina, tacrolimus, cloroquina, hidroxicloroquina: No es necesario hacer ajustes al tratamiento ni a la vacunación."
1373140960109076481,"Prednisona, sulfasalazina, leflunomida, ácido micofenolico, azatioprina, anti-TNF, ciclosporina, tacrolimus, cloroquina, hidroxicloroquina: No es necesario hacer ajustes al tratamiento ni a la vacunación."
1376572217853628420,"@RicardBZ Lo mismo dicen del dióxido de cloro, de hidroxicloroquina, azitromicina, aspirina, etc pero al final no hay estudios de ur certifiquen que sirven contra el covid19, puede que seas cholo de cepa y que seas inmune tomes o no tomes nada de lo de arriba 👍🏻"
1375767990373916673,"@Candal_max @gonzamoratorio @grazianopascale @Alfredolara29 @SciutoDr  necesitamos contagiarnos para generar inmunidad de rebaño el problema el que necesitamos medicos que apliquen antibioticos + Antiinflamatorios (tormenta de citoquinas) + Anticoagulantes = Te , limon y aspirina , Hepática, Hidroxicloroquina, Azitromicina NO+MENTIRAS"
1375678318624784387,"@rochaperiodista Eso no quita que Gatell sea un empleado de la OMS.
Negó los beneficios de la ivermectina,  la aspirina , la hidroxicloroquina,  el dióxido  (curioso que ahora su botella de agua es justamente como la.recomendable para consumirlo), sigue el guión , si, es responsable."
1374847788370984962,"@gugaplaza No hay fármaco que funcione sin embargo la gente que ha sido tratada en estados tempranos con un coctel de  ivermectina, hidroxicloroquina, Azitromicina y Cardio Aspirina han salido del virus, la OMS se pronunciará pronto https://t.co/9tvAqCa6qD"
1374435012884361220,"@EjercitoPeru Yo tomo Ivermectina, vit CDA, hidroxicloroquina y aspirina."
1374343288497569792,"No es un fraude! Azitromicina + Hidroxicloroquina anti viral 
Aspirina funciona como antiviral contra Covid19
Ivermectina antiviral Covid19
Vitamina C ayuda contra procesos virales
Zinc refuerza sist. autoinmune
Vit. D recomendada en Covid19
Loratadina mitiga efecto de resfrios https://t.co/aktu8Jpqc2"
1374164859307327492,"@josejavierrq27 Buenas noches, se debe individualizar cada caso. Al inicio se usaron muchos medicamentos como hidroxicloroquina, aspirina, azitromicina entre otros que quedaron en desuso por no mostrar mayor grado de efectividad. Lo etiquetaré en una publicación si quisiera leer más al respecto."
1373276729922486274,2. de transferencia inmune. Supresión del sistema inmune. ACTEMRA biológico. Ivermectina. Dexametasona. Hidroxicloroquina. Aspirina. Paracetamol. Bioaumentador  y biomodulador de la respuesta inmune. Complejo mayor de histocompatibilidad. Factor de necrosis tumoral alfa
1372568885107494914,"@JulietaSagnay Y LA MEDICACIÓN PROBADA, DIGAMOS.. AZITROMICINA, HIDROXICLOROQUINA, ASPIRINA, IBUPROFENO, ETC, ETC..??? O USTED SOLO ES UNA SICARIA DEL MIEDO..???"
1371235841268449282,"Así que en estos cuadros no es necesario tomar ivermectina, azitromicina, ceftriaxona, oseltamivir, hidroxicloroquina, aspirina, clopidogrel, plasma, enoxaparina, rivaroxaban, dióxido de cloro, etc

Por aquí les dejo un video del sustento científico:
https://t.co/I1RRfCPmS7 https://t.co/JbwJgssudI"
1370925436025372672,"@alejandrojosan MAS QUE REZOS MEJOR IVERMECTINA, AZITROMICINA E HIDROXICLOROQUINA, TE DE MIEL Y GENGIBRE, ASPIRINA, IBUPROFENO.."
1371539955139379204,"Pero todo esto le importa poco a un gobierno que, mientras ignora y entorpece los posibles tratamientos probados (como la hidroxicloroquina y la adenosina) y no se hace nada en el"
1375462138379124741,@Santula Así como el año pasado regalaron hidroxicloroquina ahora traigan atracurio y midazolam para toda esa gente a quien cagaron y van a seguir necesitando
1376972025156280327,"La cuarentena solo sirve para matar y destruir la economía. 
El COVID KIT funciona con Hidroxicloroquina,Ivermectina, Azitromicina, Zinc y D ☀️☀️☀️ https://t.co/SU9flczpc3 https://t.co/n8TtnWMNVQ"
1376971753273106435,"La cuarentena solo sirve para matar y destruir la economía. 
La cura de la Gripe SARS-CoV-2 el COVID KIT con Ivermectina, Hidroxicloroquina, Azitromicina, Zinc, D.
https://t.co/proVO9rKVC https://t.co/bPlKqUstvX https://t.co/8JQowpAMEN"
1376967646462283778,"Coronavirus Perú: Minsa retira la azitromicina, ivermectina e hidroxicloroquina del tratamiento contra el COVID-19 | VIDEO nndc | PERU | GESTIÓN : UN VERDADERO CRIMEN.... https://t.co/A5xJNpie4o"
1376875571167309826,"Daily REMINDER 
La tasa de letalidad por infección 0.27%
La tasa de mortalidad por infección 0.03%
La cura de la Gripe SARS-CoV-2 es la misma desde 2003:
Hidroxicloroquina, Ivermectina, Azitromicina, Zinc, D.
https://t.co/proVO9rKVC https://t.co/yEAYcvxrpb"
1376875394079592448,"@dr_rdebbag @lydia967 @Bumbles_ar el tema es que Ud le atribuye la afectación solo a la ivermectina, siendo que en los artículos que menciona hablan del Kit-Covid (hidroxicloroquina y cloroquina, ivermectina, nitazoxanida, azitromicina y colchicina, entre otros), hay que ser claros"
1376719080871317505,"Covid 19 , 2021 :Toda Am. Latina está con VARIANTE P1 , DISTINTA a la del 2020.Afecta gente JOVEN, ALTA CONTAGIOSIDAD y rápido COMPROMISO PULMONAR sin mucho SÍNTOMAS. Tratamiento:HIDROXICLOROQUINA, IVERMECTINA,AZITROMICINA,ZINC,VITD,VIT K .INDIA no PROTOCOLIZA: TRATA .Despierten! https://t.co/Eg6xgzN3IM https://t.co/XjPi0bhHod"
1376684186493464582,"Para tratar Covid vimos nacer y crecer  el uso de la hidroxicloroquina, la azitromicina, el dióxido de cloro, diversos antivirales y más recientemente la ivermectina; todos fueron infructuosos. La dexametasona ha pasado la prueba; el remdesivir también, pero apenitas. https://t.co/R7nzSaJr18"
1376665218596675586,"HASTA CUANDO ALGUNOS DOCTORES IRRESPONSABLES SEGUIRAN EN SU TOZUDEZ RESTANDO MERITOS A FARMACOS COMO HIDROXICLOROQUINA, AZITROMICINA E IVERMECTINA. EN CASA Y EN CASA DE MI HERMANO MAYOR CURARON 3 PERSONAS CON IVERMECTINA Y EN LA MIA, DOS CON HCQ Y UNA CON AZITROMICINA. https://t.co/o9KVIEmav2"
1376646868952829954,"@KatiaAbreu Tratamento Precoce.
Tratamento Precoce
Tratamento Precoce.
Tratamento Precoce.
Ivermectina Hidroxicloroquina Azitromicina Zinco Vitamina D. 🇧🇷💚💛🙏🙏🙏"
1376572217853628420,"@RicardBZ Lo mismo dicen del dióxido de cloro, de hidroxicloroquina, azitromicina, aspirina, etc pero al final no hay estudios de ur certifiquen que sirven contra el covid19, puede que seas cholo de cepa y que seas inmune tomes o no tomes nada de lo de arriba 👍🏻"
1376562974777872386,"Veamos qué tan cierto es eso de que el MINSA ha abandonado la ivermectina, vi hidroxicloroquina por muchos meses después de que supuestamente ya estaba proscrito, y azitromicina se sigue dando. La excusa siempre es que ""hay stock y se debe usar""."
1376557938840637440,Buenos días @marthadebayle acudo a ti para que me brindes tu apoyo con difusión del estudio clínico que estoy realizando de hidroxicloroquina con azitromicina aprobado por las comisiones de investigación y ética. Necesitamos hacer más estudios científicos para combatir al Covid19
1376545853696057348,"Como los extremos se encuentran; Los que no quieren vacunarse porque ""le van a cambiar el ADN"" y los que no quieren un tratamiento para Covid (invermectina, hidroxicloroquina, azitromicina, etc.) Porque esas medicinas matan..🙄...La ignorancia es la verdadera Pandemia."
1376365094435704832,"@ClaudeLuca_ Invermectina
Azitromicina
Hidroxicloroquina
Tudo isto salva vidas ..."
1376353734473756677,"El gobierno no permite la entrada de vacunas COVAX por ""falta de estudios"", pero en el protocolo COVID del ministerio de salud en su última actualización 08/02/21 todavía indican azitromicina, hidroxicloroquina e Ivermectina, medicamentos descartados desde 2020 a nivel mundial."
1376287509135691780,"La VARIANTE P1 :afecta mas a  JÓVENES ! Surgió en Manaos,Amazonia Brasileña( más del 90% P1+ )Ahora está  en toda América .Responde igual al tratamiento que la del Covid 19 - 2020 : HIDROXICLOROQUINA  o IVERMECTINA más AZITROMICINA y etc. Sigan los TRATAMIENTOS de INDIA y AFRICA https://t.co/KC99HmEtIe https://t.co/UpahzGmJqK"
1376261188020015104,"@ayec98_2 @AlexandraJAlva4 @crismartinj Tambien desaconsejan Vitamina C, hidroxicloroquina, azitromicina. Es decir, desaconsejan todo lo que no sea la bakuna"
1376258664525410311,"La criminalidad de las medidas de control social son las verdaderas asesinas en esta #Fraudemia .
Después de que un Tribunal Prohibiera el Tratamiento Temprano (Ivermectina, Azitromicina, Vitamina D y Zinc, Hidroxicloroquina) en Porto Alegre, un mes después se disparan los casos. https://t.co/AAE7IQaDwQ"
1376174168320921600,"@Jouberth19 Tratamento precoce com hidroxicloroquina, AZITROMICINA, IVERMECTINA está salvando VIDAS."
1375967203523190784,"@CanelonDeMiel @SoyJesusTarre Lo siento Elsa, pero no puede haber simplicidad en el tratamiento del Covid. Azitromicina es antibiótico y para infecciones Virales no funciona. Acetaminofen en casos severos de Covid puede acelerar problemas de coagulación y se requiere más evidencia en uso de hidroxicloroquina."
