idtweet,tweet
1375970957320458241,"@agoncalves58 Hola cómo está grave situación en Monagas nuestros médicos y enfermeras graves muriendo por falta de medicamentos en las terapias necesitando Dexametasona,Omeprazol, Remdesivir ,caspofungina, Clexane, vamcomicina, VC, Meropenen, esto les hace falta a mis colegas"
1375931895595302913,Hola @Farmarato tienes Remdesivir 100 MG ampolla y Omeprazol ampolla por favor?
1375915086632607744,"@JoseACastillo21 además de ser un gran ser humano, excelente coach, es una de las voces más importantes de Venezuela y el mundo. ‼️Vamos a ayudarlo con: Remdesivir, Omeprazol y concentrador de oxígeno. Además oremos por él 💜 0424 2512391 si tienen información. #27mar"
1374499634496696323,"AYUDA🥺❕

Por favor, se requiere con extrema urgencia los siguientes medicamentos para la mamá de mi amigo (paciente COVID) 

- Dexametaxona 8mg Amp (10)
- Ceftriaxona Amp 1gr (20)
- Remdesivir Amp 100mg (6)
- Clexane 40 mg 
- Omeprazol Amp 40mg (10)
- Levofloxacina tableta 500"
1374495784192724997,"AYUDA🥺❕

Por favor, se requiere con extrema urgencia los siguientes medicamentos para la mamá de mi amigo (paciente COVID) 

- Dexametaxona 8mg Amp (10)
- Ceftriaxona Amp 1gr (20)
- Remdesivir Amp 100mg (6)
- Clexane 40 mg 
- Omeprazol Amp 40mg (10)
- Levofloxacina tableta 500"
1371953228431163403,"Voy a farmatodo a comprar mi mascarilla facial y una crema para el cabello y paso por farmacia pidiendo medicamento para mi papa, y el top 10 de lo mas pedido salbutamol, ivermectina, antialergico y remdesivir y mucha tos en el fondo, y asi sali corriendo y no compre nada #COVID"
1373528329773592580,"Gracias #Recoverytrial🙏
#COVID19 Via @ABsteward 
✅ Dexa
✅ Tocilizumab
❌ HCQ
❌ LPV / RTV
❌ Plasma convaleciente
❌ Azitro
❌ Colchicina
 Pronto:
 AAS
 Baricitinib
 DMF
 Cóctel de acá de Regeneron
 Gracias #Solidarity 🙏
❌ Interferón beta-1a
❌ Remdesivir
❌ HCQ
❌ Lopinavir https://t.co/Co31qitdVI"
1367395000800079872,"@proceso @MickeyNoticias @LillyTellez No aprueba la Sputnik porque es rusa y barata, pero sí el Remdesivir. Jajajaja nooo pues ya denle su Prozac para que deje sus delirios de autoridad médica"
1367128310698958852,"@isrusan @BlasIgnacio Sobre todo con moléculas huérfanas, sin padrinos (itraconazol, fluoxetina, ivermectina...), no con aquellas nuevas y con patente en vigor (Remdesivir, Tocilizumab...)"
1375232209452470275,"@OjedaCaracas Aquí en el interior he visto seguir y mí esposo lo siguió el protocolo del año pasado: ivermectina, azitromizina, vitaminas D C Zinc y ácido fólico, ibuprofeno y acetaminofen. Y hay más vivos que muertos, unos complicados y recurrieron remdesivir, oxígeno, antitrombos y otras."
1375232209452470275,"@OjedaCaracas Aquí en el interior he visto seguir y mí esposo lo siguió el protocolo del año pasado: ivermectina, azitromizina, vitaminas D C Zinc y ácido fólico, ibuprofeno y acetaminofen. Y hay más vivos que muertos, unos complicados y recurrieron remdesivir, oxígeno, antitrombos y otras."
1374853603836444681,"@itajuschile @joseantoniokast Trump uso remdesivir, (anticuerpos monoclonales), junto con zinc, vitamina D y aspiraba diaria!!!! En menos de 48 horas estaba ok!!
El covid tiene tratamiento!!!!"
1370773791597596680,"#InformacionQueCura Mini hilo🔻

Sobre las medicinas podemos descubrir que su terminación nos da información  para que sirven: 

#Vir son antivirales (remdesivir, ritonavir) 
#ina son antibióticos (amoxicilina, clindamicina)"
1376413660113960961,"@neisamata7 Correcto.. como dice anterior, 
IBUPROFENO cada 8 hrs.
ASPIRINA 1 diaria
INFUSIONES 2 veces al día
Y aunque hay divergencias; 
Si presenta Tos y/o fiebre.
AZITROMICINA  1 diaria
Si presenta mayor malestar ir a hospital.
# Ivermectina sirve pa Garrapatas, no a Covid.  **Remdesivir"
1373789374098382849,"@Marijojoto_ @nancy23130 @Pedroleko Anticoagulante puede ser 1 aspirina en las noches? He leído también que el Remdesivir ocasiona muchos efectos secundarios, es cierto doctora? y muchas gracias por tener la amabilidad de responder"
1372023258879553536,"El cínico de @HLGatell hablando!!!! PARA EL SI FUE!! Y LO SALVO!!

A ustedes chairos les dieron aspirina?!

Proceso: López-Gatell: El Remdesivir no es una fórmula mágica para todos los pacientes.
https://t.co/WH0L8jpxy9

a través de @GoogleNews"
1376413660113960961,"@neisamata7 Correcto.. como dice anterior, 
IBUPROFENO cada 8 hrs.
ASPIRINA 1 diaria
INFUSIONES 2 veces al día
Y aunque hay divergencias; 
Si presenta Tos y/o fiebre.
AZITROMICINA  1 diaria
Si presenta mayor malestar ir a hospital.
# Ivermectina sirve pa Garrapatas, no a Covid.  **Remdesivir"
1373789374098382849,"@Marijojoto_ @nancy23130 @Pedroleko Anticoagulante puede ser 1 aspirina en las noches? He leído también que el Remdesivir ocasiona muchos efectos secundarios, es cierto doctora? y muchas gracias por tener la amabilidad de responder"
1372023258879553536,"El cínico de @HLGatell hablando!!!! PARA EL SI FUE!! Y LO SALVO!!

A ustedes chairos les dieron aspirina?!

Proceso: López-Gatell: El Remdesivir no es una fórmula mágica para todos los pacientes.
https://t.co/WH0L8jpxy9

a través de @GoogleNews"
1376413660113960961,"@neisamata7 Correcto.. como dice anterior, 
IBUPROFENO cada 8 hrs.
ASPIRINA 1 diaria
INFUSIONES 2 veces al día
Y aunque hay divergencias; 
Si presenta Tos y/o fiebre.
AZITROMICINA  1 diaria
Si presenta mayor malestar ir a hospital.
# Ivermectina sirve pa Garrapatas, no a Covid.  **Remdesivir"
1373789374098382849,"@Marijojoto_ @nancy23130 @Pedroleko Anticoagulante puede ser 1 aspirina en las noches? He leído también que el Remdesivir ocasiona muchos efectos secundarios, es cierto doctora? y muchas gracias por tener la amabilidad de responder"
1372023258879553536,"El cínico de @HLGatell hablando!!!! PARA EL SI FUE!! Y LO SALVO!!

A ustedes chairos les dieron aspirina?!

Proceso: López-Gatell: El Remdesivir no es una fórmula mágica para todos los pacientes.
https://t.co/WH0L8jpxy9

a través de @GoogleNews"
1375970957320458241,"@agoncalves58 Hola cómo está grave situación en Monagas nuestros médicos y enfermeras graves muriendo por falta de medicamentos en las terapias necesitando Dexametasona,Omeprazol, Remdesivir ,caspofungina, Clexane, vamcomicina, VC, Meropenen, esto les hace falta a mis colegas"
1370773791597596680,"#InformacionQueCura Mini hilo🔻

Sobre las medicinas podemos descubrir que su terminación nos da información  para que sirven: 

#Vir son antivirales (remdesivir, ritonavir) 
#ina son antibióticos (amoxicilina, clindamicina)"
1370951394132434959,Algo q por otro lado es muy prometedor en el tratamiento temprano del Covid19 y mucho más lógico que el Remdesivir es el uso de anticuerpos monoclonales en coctel vía intravenosa en pacientes con diagnóstico reciente las combinaciones de Tocilizumab + Siltuximab + Bevacizumab... https://t.co/tWqe94H78D
1376413660113960961,"@neisamata7 Correcto.. como dice anterior, 
IBUPROFENO cada 8 hrs.
ASPIRINA 1 diaria
INFUSIONES 2 veces al día
Y aunque hay divergencias; 
Si presenta Tos y/o fiebre.
AZITROMICINA  1 diaria
Si presenta mayor malestar ir a hospital.
# Ivermectina sirve pa Garrapatas, no a Covid.  **Remdesivir"
1373789374098382849,"@Marijojoto_ @nancy23130 @Pedroleko Anticoagulante puede ser 1 aspirina en las noches? He leído también que el Remdesivir ocasiona muchos efectos secundarios, es cierto doctora? y muchas gracias por tener la amabilidad de responder"
1372023258879553536,"El cínico de @HLGatell hablando!!!! PARA EL SI FUE!! Y LO SALVO!!

A ustedes chairos les dieron aspirina?!

Proceso: López-Gatell: El Remdesivir no es una fórmula mágica para todos los pacientes.
https://t.co/WH0L8jpxy9

a través de @GoogleNews"
1368238203774369794,"Gracias a #EstudioRecovery 🙏
#COVID19 Rx
✅ Dexametasona
✅Tocilizumab 
❌Hidroxi (cloroquina)
❌ kaletra
❌plasma convalesciente
❌Azitromicina
❌Colchicina
Pronto: 
Aspirina
Baricitinib
DMF
Regeneron
Gracias a #SOLIDARITY 🙏🏻
❌Interferon beta-1a 
❌Remdesivir
❌HCQ
❌kaletra https://t.co/9APMxDKLfl"
1367375706364198914,"@FelipeCalderon @Reforma Bien en terminos tecnicos el Remdesivir es un farmaco diseñado para eliminar el ARN del covid 19 su nucleosido contiene una adenosina modificada y engaña literalmente al ARN del antigeno y queda atrapado y al ser desconocida la cadena es desechada.
Le ayuda al sistema inmune."
1356318673640808449,"Y el último componente lo llaman Mutian. Si seguimos un poco el hilo genético de este fármaco, al menos podemos decir que es un análogo de nucleótidos que reemplaza a la adenosina. Y ¡qué casualidad, Remdesivir también lo es! https://t.co/qtEfhc1AEN"
1371858387093315584,"Disponible Remdesivir y 
Albumina humana, quedaron del tratamiento del #COVID19 de mi viejo, consultas al DM o 04143205393, por favor RT #venezuela #Caracas #LaGuaira https://t.co/BNYiVGMxem"
1376707194813579267,"@jotabernabe Lo más importante que leí hoy,, deberían bajar sus salarios los funcionarios públicos que ganan más de 10 millones y destinar  a las compras de medicamentos... No puede ser que no tengamos midazolan, atracurio, remdesivir, y los demás medicamentos utilizados para el covid."
1376137794419036161,"Por farmacia, cada uno tiene su tiempo y cada uno tiene su precio.
Básicamente el precio es 
Atracurio 40 a 50 mil
Midazolam 35 a 45mil
Bariticinib 7.600.000 a 7.800.000 
Remdesivir NO TIENE, ese medicamento “no comercialízanos aquí” palabras textuales de ellos"
1375782368594833415,"Costos medicamentos p/ COVID:
#Remdesivir
Clorinda: Gs.500.000
Asuncion: Gs. 1.900.000
#Atracurio
Clorinda: Gs. 50.000
#Midazolam:
Clorinda: Gs. 35000
Asuncion: ambos Gs.115.000
Privados Py: #Remdesivir: Gs. 2.200.000 no dejan meter de afuera. 
#Atracurio y #Midazolam Gs. 300.000"
1375645164035846144,"Costos medicamentos p/ COVID:
#Remdesivir
Clorinda: Gs.500.000
Asuncion: Gs. 1.900.000
#Atracurio
Clorinda: Gs. 50.000
#Midazolam:
Clorinda: Gs. 35000
Asuncion: ambos Gs.115.000
Privados Py: #Remdesivir: Gs. 2.200.000 no dejan meter de afuera. 
#Atracurio y #Midazolam Gs. 300.000"
1375623401637879809,"#DicenQue 
El Remdesivir en las farmacias de Clorinda tiene un costo de Gs.500.000 en las farmacias de Asuncion cuesta Gs. 1.900.000
El Atracurio un costo de Gs. 50.000 y el Midazolam Gs. 35000 en Clorinda, mientras que en Asuncion ambos cuestan Gs.115.000."
1375616401474523147,"Después no vengan con sus adhesiones, o a llorar por camas, UTI , Remdesivir, Atracurio o Midazolan para ustedes o sus padres, abuelos y parientes a quienes contagiaron. También es TÚ responsabilidad!!! #EpytaNderogapeTavycho https://t.co/uslMv9AU3N"
1375614094603075586,"Hace un año no teníamos mascarillas, hoy no tenemos lo básico, midazolan, atracurio, noradrenalina y depende de tu cuadro, toca gatillar 1.600.000 mil Gs(mínimo)x cada ampolla de remdesivir(10 piden) No hay camas y el sistema de salud público y privado esta colapsado. HENDY 🇵🇾"
1374470474348982273,"En vez de la carpa (que ya había luego)
-ceftriaxona, meropenen, dexametasona, remdesivir
-frasco de hemocultivo, atracurio, midazolan"
1374401033070252046,"@BeatrizNez17 @jfergo86 esa carpa debía llegar con un lote de midazolam, atracurio, remdesivir, etc... no una carpa vacía, te parece que una carpa es más importante que lo demás??"
1373313306061078529,"@MarianaLestelle Dra. Necesito saber si en Argentina,en los hospitales públicos se les brinda gratuitamente a los pacientes medicamentos como remdesivir y atracurio o cada paciente debe comprar?Vivo en un país en el que cada paciente debe comprar"
1361471260052627458,"@LilileGonzalez Vienen de a dos 🙈 pero a esos no les va faltar la plata para el atracurio ni el remdesivir, no necesitan rogar ni hacer polladas como Juan Pueblo, deben ser “prosperos trabajadores”"
1376684186493464582,"Para tratar Covid vimos nacer y crecer  el uso de la hidroxicloroquina, la azitromicina, el dióxido de cloro, diversos antivirales y más recientemente la ivermectina; todos fueron infructuosos. La dexametasona ha pasado la prueba; el remdesivir también, pero apenitas. https://t.co/R7nzSaJr18"
1376613797142671366,El dióxido de cloro no debe ser usado para tratar el COVID... Tampoco la Ivermectina ni el Remdesivir ni la Azitromicina. https://t.co/DQ6JgsqBZN
1376413660113960961,"@neisamata7 Correcto.. como dice anterior, 
IBUPROFENO cada 8 hrs.
ASPIRINA 1 diaria
INFUSIONES 2 veces al día
Y aunque hay divergencias; 
Si presenta Tos y/o fiebre.
AZITROMICINA  1 diaria
Si presenta mayor malestar ir a hospital.
# Ivermectina sirve pa Garrapatas, no a Covid.  **Remdesivir"
1376287991342190593,"@marialend18 Todavía recetan ivermectina, azitromicina y Remdesivir para tratar el Covid, lo nuevo es escuchar en la calle que sirve para prevenirlo y por eso es que un gentío lo compra"
1375986092646797314,"@Scherezzade2 @carelais @neisamata7 En caso de dificultad respiratoria y que baje la saturación de 90% ir a la clínica. Es indicación de inflamación pulmonar y es esos casos utilizan Remdesivir y Dexometasona, no Azitromicina"
1375115420823326726,"@miladyescarlata Azitromicina
Repunte
Inmunidad de rebaño
Bolsonaro
OMS
Ancianos mayores de 65 años
Negacionistas
Sentidiño
Remdesivir
Asintomático
Respirador
Intensivista"
1374557339571916802,"@eflorezm2 Te faltó Ivermectina, asa, azitromicina , remdesivir , me hiciste reír . Pero en serio terrible , me alegra que no haya pasado a mayores ."
1374164466024251392,"@soydraari @Dr_LawC Gran cantidad de médicos  han prescrito azitromicina e ivermectina, yo me las tome por que un médico me las indicó, y a mi mamá otro médico lo mismo, un pana estuvo mal mal hospitalizado y le indicaron remdesivir, creo que entre uds mismos deben ponerse de acuerdo que indicar."
1373059534755934217,"@santigon09 @rolandorodi Perdón por entrometerse, pero es para covid? En que estado esta tu pcte? Porque creo que esto ya es el colmo. Si no se puede conseguir un medcmto se debe ver como dr otras alternativas. Como dexametasona, remdesivir, ivermectina, Azitromicina, etc"
1370898143705976832,"No se quejan se los kit con Ivermectina y Azitromicina,  pero si de que les den Remdesivir para los hospitales. Va pues, que raros algunos médicos."
1370519483081756676,"@Rubiu88 @DamianAldeta @Javier_SB23 @nacioncl @A3Noticias @osakidetzaEJGV Alternativas censuradas por los Medios y Big Pharma para combatir el Virus Chino:

1. Hidroxicloroquina
2. Interferón alfa 2B
3. Ivermectina
4. Azitromicina
5. Zinc/vitamina D
6. Regeneron
7. Remdesivir
8. Plasma convaleciente
9. Dióxido de Cloro
10. Favipiravir
11. Molnupiravir"
1370397039062888453,"@intensivoonfire Fácil: 
❌Plasma
❌HDQ
❌Azitromicina
❌Colchicina 
❌Kaletra
✅Corticoides
✅Tocilizumab
✅Monoclonales (no ingresados)
❓Baricitinib
🧐Remdesivir"
1369670332806791168,"Feliz Día del médico en Venezuela. A los colegas que siguen mandando azitromicina o remdesivir para COVID-19, ni agua. Celebren el día leyendo y actualizándose."
1369081035439407104,"En seguimiento con los acuerdos planteados con @Farmatodo el día de hoy, nos trajeron una disminución significativa de 5 productos, entre ellos pañales, el kelfen de 50 y100 mg, la azitromicina, la invermectina y el remdesivir, a partir del día de mañana podrán observarlo. https://t.co/hdFkR07BNz"
1368238203774369794,"Gracias a #EstudioRecovery 🙏
#COVID19 Rx
✅ Dexametasona
✅Tocilizumab 
❌Hidroxi (cloroquina)
❌ kaletra
❌plasma convalesciente
❌Azitromicina
❌Colchicina
Pronto: 
Aspirina
Baricitinib
DMF
Regeneron
Gracias a #SOLIDARITY 🙏🏻
❌Interferon beta-1a 
❌Remdesivir
❌HCQ
❌kaletra https://t.co/9APMxDKLfl"
1366262749072924673,"@AleEsat @LaJornada También habrá que preguntarle si está recibiendo el tratamiento de Azitromicina e Ivermectina igual que  les dan muchos mexicanos en instituciones como el IMSS... o acaso el está recibiendo Remdesivir?, no que no eran iguales?, no que las cosas habían cambiado?"
1365155448379346946,"@amlonol @rikardez @lordcarnitas @MrFran23 @DrPacoMoreno1 @COFEPRIS Medio 🇲🇽 se enteró que le dieron remdesivir, aparte no hay q olvidar q sus cuates consiguieron lotes de azitromicina e ivermectina, Casi todos incluyendo médicos de farmacias y gobierno Dándolo de base sin pedir PCR, sin ver bien su sintomatología, sin tomar sus signos oximetría"
1363102412978982913,"@casandr63106401 @manuelgfigue En toda Suramérica dan AZITROMICINA , IVErmectina , REmdesivir, además de la Hidroxicloriqukna . LOS ESTÁN MATANDO , no pueden ser tan tontos"
1363075399450771456,"@cateterdoblej Así nos mirarán dentro de 300 años diciendo... y usaron remdesivir, cloroquina, azitromicina, tozilizumab y dexametasona contra el SARS2-Covid19... https://t.co/yRCWDy7DyS"
1359174641198063619,"❌ivermectina, colchicina, HQ, azitromicina, vitaminas, para tratar Covid19 ambulatorio, no hay evidencia que los respalde.
✅paracetamol, si se complica
Use Remdesivir, Tocilizumab, plasma de convaleciente, lopinavir y otros, NO tienen evidencia, pero hay que hacer algo! #Puebla https://t.co/KTi2XLMlpO"
1358660423072026624,"@DrRomainBrunel @SergioGuzmanE Tengo dos amigos Médicos en Australia, uno en Brisbane y otro en Perth, y ambos manifiestan que en ese país los Médicos recetan Ivermectina. Y también Azitromicina y remdesivir."
1358027913451495424,"@ross_marz Alguien sabe si el Covid se cura embarrandose maizena en la jeta?

Porque con azitromicina, remdesivir, ivermectina, esteroides, no hay nada demostrado 🙂☝️"
1360688992350588930,"Los morenos solo entienden como emergencia los caprichos del presidente, como se discutió varias veces, hay medicamentos con evidencia de funcionar en COVID sin aprobación de cofeptris, remdesivir, olumiant y ahora tocilizumab, en el imss te siguen dando vitaminas. https://t.co/b5gkgxV8B2"
1356801545275375616,@OrlandoRPN Mms hahaha nomas entre el Olumiant y el Remdesivir salen como 300 varos
1372967959124176896,"@aduanera_fifi @M2Cyndy @arrega_jorge Veamos yo tengo acceso a las vacunas de moderna, como las introduzco al país? También tengo acceso a vacunas BCG  y REMDESIVIR hindú? Ya picados y en la barra mis amigos de Bangladesh pueden surtir ONCOLÓGICOS pero este GOBIERNO NO TIENE PERMISOS MÁS QUE PARA UNOS CUANTOS!"
1376680569438896130,"#ServicioPúblico | Nuestro médico en Gineco-Obstetricia, Dr. Alí Gallegos y esposa, requieren de los siguientes medicamentos: 
🔹 CLEXANE 80mg (10 amp)
 🔹REMDESIVIR 100mg (6 amp)
🔹 BROMURO DE IPRATROPIO
🔹DEXAMETASONA 8mg (10 amp)
🔹CEFTRIAXONA 1g (20 amp)
#Zaraza https://t.co/hOnWst8T56"
1375980358223724544,"4. Cómo puedes apoyarnos? 
- Si cuentas con algún medicamento que está por vencer o te quedó de tu tratamiento Covid, como por ejemplo Ceftriaxona, Omeprazol, Remdesivir, Clexane, Dexametasona, (puedes comunicarte con nosotros)"
1374499634496696323,"AYUDA🥺❕

Por favor, se requiere con extrema urgencia los siguientes medicamentos para la mamá de mi amigo (paciente COVID) 

- Dexametaxona 8mg Amp (10)
- Ceftriaxona Amp 1gr (20)
- Remdesivir Amp 100mg (6)
- Clexane 40 mg 
- Omeprazol Amp 40mg (10)
- Levofloxacina tableta 500"
1374495784192724997,"AYUDA🥺❕

Por favor, se requiere con extrema urgencia los siguientes medicamentos para la mamá de mi amigo (paciente COVID) 

- Dexametaxona 8mg Amp (10)
- Ceftriaxona Amp 1gr (20)
- Remdesivir Amp 100mg (6)
- Clexane 40 mg 
- Omeprazol Amp 40mg (10)
- Levofloxacina tableta 500"
1374470474348982273,"En vez de la carpa (que ya había luego)
-ceftriaxona, meropenen, dexametasona, remdesivir
-frasco de hemocultivo, atracurio, midazolan"
1366576916497534981,"@jgnaredo @HLGatell No ñetas, ""privilegiado"" en cierto sentido porque tanto él como  López fueron tratados con Remdesivir y Ciclosporina A, tratamientos antes minimizados y hasta prohibidos (seguramente por el costo) por el mismo Gatell y su ""Siensia""."
1358538926902935552,@brianjr98 Haciendo parelo de ciclosporina vs remdesivir cuál de los dos es más tóxico para el pcte 🤨
1377025309325807623,"@Mmorin_informa @bbcmundo los de Miraflores dicen a todo pulmón que garantizan el tratamiento gratuito a todos los ptes🤷me preguntó a qué tratamiento se refiere? Será solo un blíster de paracetamol para los casos leves o estadio A, porque cuando se trata de oxíge remdesivir actemra dexametasona toca gfm"
1376926357171625984,"@elzorro531 @dyctiostelium @DrPacoMoreno1 @mariorz No tienes idea de que hablas. El remdesivir es un medicamento con beneficios MUY limitados en el mejor de los casos. 

Para los ignorante es una cura, pero en realidad la mejor medida que tenemos sigue siendo la arcaica dexametasona. 

El remde, tiene poca y limitada data a favor"
1376718179267919874,"El 80 % de los pacientes con COVID-19 son leves y  en esos casos NO SE USA ni oxígeno, ni dexametasona, ni ivermectina, ni remdesivir. El tratamiento es SINTOMÁTICO . No conozco aún un acetaminofen o una loratadina que valgan más de 50 $. https://t.co/Fhdmlcic9o"
1376684186493464582,"Para tratar Covid vimos nacer y crecer  el uso de la hidroxicloroquina, la azitromicina, el dióxido de cloro, diversos antivirales y más recientemente la ivermectina; todos fueron infructuosos. La dexametasona ha pasado la prueba; el remdesivir también, pero apenitas. https://t.co/R7nzSaJr18"
1376680569438896130,"#ServicioPúblico | Nuestro médico en Gineco-Obstetricia, Dr. Alí Gallegos y esposa, requieren de los siguientes medicamentos: 
🔹 CLEXANE 80mg (10 amp)
 🔹REMDESIVIR 100mg (6 amp)
🔹 BROMURO DE IPRATROPIO
🔹DEXAMETASONA 8mg (10 amp)
🔹CEFTRIAXONA 1g (20 amp)
#Zaraza https://t.co/hOnWst8T56"
1376308283313651721,"Buenas noches necesito para un vecino muy querido en mi barrio los siguientes medicamentos , por #donacion o precios más bajos. Remdesivir , Enoxaparina , Dexametasona (tengo los recipes ) si alguien sabe de alguna Fundacion o algo estaría agradecida . Gracias #RT #covid19"
1376300769301893121,La Dexametasona se aprobó tras un ECA. Remdesivir tras 3. La #ivermectinworks no ha sido aprobado tras 25 ECAs con resultados positivos. Se exige a la OMS que cumpla con su deber: #BeBraveWHO https://t.co/thRmpsaSxs
1376011411965509635,"@martindelgadob @neisamata7 En caso de neumonia por Covid, esta es viral y en la gran mayoría de los casos el antibiotico no sirve y ese es el problema. En estos casos usan Remdesivir, un antiviral y Dexametasona. El que haya gente recuperada que ha tomado antibioticos no dice nada, se hubiesen curado igual"
1375980358223724544,"4. Cómo puedes apoyarnos? 
- Si cuentas con algún medicamento que está por vencer o te quedó de tu tratamiento Covid, como por ejemplo Ceftriaxona, Omeprazol, Remdesivir, Clexane, Dexametasona, (puedes comunicarte con nosotros)"
1375979508692623360,"@candyocampos @JuanmaSalomone @msaludpy @CDCgov circunstancia q define uso Remdesivir, inicio hospitalización, necesidad uso d oxígeno. No hay otra. En ella, único antiviral disponible. Dexametasona es antiinflamatorio, es una opción en esa circunstancia y usa en etapas más graves."
1375970957320458241,"@agoncalves58 Hola cómo está grave situación en Monagas nuestros médicos y enfermeras graves muriendo por falta de medicamentos en las terapias necesitando Dexametasona,Omeprazol, Remdesivir ,caspofungina, Clexane, vamcomicina, VC, Meropenen, esto les hace falta a mis colegas"
1375941604867981320,"@candyocampos @msaludpy @CDCgov Eso es p q en esas circunstancias ya no es posible la medicación antiviral (Remdesivir), solo la medicación antiinflamatoria (Dexametasona), es una etapa más tardía y grave. Hay algo q se llama consentimiento informado: el paciente o su familia elige el tratamiento a recibir"
1375939640100859904,"@diegamarb @msaludpy @CDCgov En situaciones en gris y rojo, la Dexametasona también tiene calificación A1(evidencia+estudios randomizados) con/sin Remdesivir, x lo q al ser más accesible, debería de ser la 1ra. opción. Totalmente de acuerdo q el estado debería igualmente hacerse cargo de ese medicamento."
